"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.810445621E1,-4.941524048E0,7.621401215E0,1.069076843E0,9.145892066E0
1.811446121E1,-4.195924530E0,6.863676910E0,2.903961182E-1,8.049855483E0
1.812446521E1,-3.741319885E0,5.992937622E0,7.484436035E-3,7.064901404E0
1.813447021E1,-3.535797272E0,4.901407471E0,-3.195854187E-1,6.052089918E0
1.814447521E1,-3.547472992E0,3.595074005E0,-9.093589783E-1,5.131866666E0
1.815447921E1,-3.562142487E0,2.468516693E0,-1.183588715E0,4.492584557E0
1.816448421E1,-3.474275208E0,1.751358032E0,-8.357121277E-1,3.979479606E0
1.817448921E1,-3.752097473E0,1.171314240E0,4.291575623E-1,3.954034485E0
1.818449321E1,-4.902155914E0,4.995112610E-1,3.519930267E0,6.055621619E0
1.819449821E1,-5.985902252E0,9.885443115E-1,5.059628448E0,7.899878839E0
1.820450221E1,-4.859195251E0,2.774779816E0,2.107766876E0,5.979453380E0
1.821450721E1,-2.921774139E0,3.937561798E0,-1.017284546E0,5.007596717E0
1.822451221E1,-2.387385406E0,4.868775330E0,-2.174528046E0,5.842358643E0
1.823451621E1,-3.372636566E0,6.400240631E0,-8.098159790E-1,7.279667538E0
1.824452121E1,-4.929399261E0,9.875713348E0,3.965104523E0,1.172820298E1
1.825452621E1,-6.610852661E0,1.370160736E1,6.909930725E0,1.670881683E1
1.826453021E1,-8.393345947E0,1.546329391E1,2.865790558E0,1.782622984E1
1.827453521E1,-1.121303238E1,1.527303955E1,-4.517605591E-1,1.895262303E1
1.828454021E1,-1.294373337E1,1.311198349E1,-7.785310364E-1,1.844099930E1
1.829454421E1,-1.074735077E1,1.096933914E1,1.109792175E0,1.539686944E1
1.830454921E1,-6.356681213E0,8.580456848E0,2.252366180E0,1.091351406E1
1.831455421E1,-3.544179840E0,6.667434998E0,1.535955963E0,7.705521456E0
1.832455821E1,-1.567989349E0,6.179599457E0,2.038760376E-1,6.378683680E0
1.833456321E1,-3.041674805E-1,7.152426453E0,-1.302890625E0,7.276485827E0
1.834456821E1,-2.128573608E-1,8.906029816E0,-1.779200134E0,9.084504855E0
1.835457221E1,-1.761387177E0,1.115315689E1,-8.837622070E-1,1.132591846E1
1.836457721E1,-4.377646637E0,1.287248154E1,5.023553467E-1,1.360576833E1
1.837458221E1,-7.213499451E0,1.348111588E1,1.206491089E0,1.533723183E1
1.838458621E1,-9.405092010E0,1.341570190E1,1.892813873E0,1.649301542E1
1.839459121E1,-1.031145721E1,1.253403534E1,3.101699982E0,1.652418635E1
1.840459621E1,-9.106013947E0,1.163784897E1,4.144431610E0,1.534716039E1
1.841460021E1,-7.818990326E0,1.117815491E1,4.193828888E0,1.427150860E1
1.842460521E1,-7.714657288E0,1.063373703E1,2.780617676E0,1.342848223E1
1.843461021E1,-8.000413055E0,1.012284943E1,2.739752655E0,1.319033488E1
1.844461421E1,-8.857380981E0,9.579778748E0,3.820355530E0,1.359486944E1
1.845461921E1,-1.034049683E1,9.068741455E0,4.519701233E0,1.447741847E1
1.846462421E1,-1.196491882E1,8.871601410E0,4.674179993E0,1.561129567E1
1.847462821E1,-1.326855789E1,8.673563232E0,4.464466095E0,1.646866070E1
1.848463321E1,-1.405352554E1,9.178163910E0,5.559289398E0,1.768179775E1
1.849463821E1,-1.468221817E1,1.087922653E1,6.707252197E0,1.946567061E1
1.850464221E1,-1.542901520E1,1.362406860E1,7.017257538E0,2.174653211E1
1.851464721E1,-1.509805344E1,1.625065659E1,7.037166138E0,2.327137220E1
1.852465121E1,-1.388063507E1,1.820858505E1,6.075715485E0,2.368837095E1
1.853465621E1,-1.276829819E1,2.016816010E1,5.554199982E0,2.450782034E1
1.854466121E1,-1.213556396E1,2.192505661E1,5.113965454E0,2.557601734E1
1.855466521E1,-1.209619583E1,2.314681595E1,3.907923431E0,2.640766759E1
1.856467021E1,-1.270423141E1,2.423939392E1,3.190315704E0,2.755220187E1
1.857467521E1,-1.382929184E1,2.523766800E1,3.092868347E0,2.894399823E1
1.858467921E1,-1.557166855E1,2.545082474E1,2.375559998E0,2.993099775E1
1.859468421E1,-1.696616867E1,2.405512711E1,1.606010284E0,2.948015075E1
1.860468921E1,-1.724593689E1,2.142973663E1,1.164578247E0,2.753202125E1
1.861469321E1,-1.691901672E1,1.897499130E1,6.146218872E-1,2.542992690E1
1.862469821E1,-1.660766418E1,1.708097992E1,-4.625381470E-2,2.382386459E1
1.863470321E1,-1.672531952E1,1.564052536E1,-4.758604431E-1,2.290390337E1
1.864470721E1,-1.678669189E1,1.391027344E1,-5.162763977E-1,2.180722984E1
1.865471221E1,-1.445693665E1,1.132709518E1,6.063890076E-1,1.837590297E1
1.866471721E1,-1.076995377E1,8.216862946E0,3.489992523E0,1.398888089E1
1.867472121E1,-6.610104218E0,4.730762329E0,6.897057495E0,1.066034671E1
1.868472621E1,-3.009491730E0,2.636916504E0,6.843618622E0,7.927514425E0
1.869473121E1,-9.232800293E-1,2.123933258E0,6.398594055E0,6.804817733E0
1.870473521E1,8.032296753E-1,9.105564880E-1,7.443870392E0,7.542247506E0
1.871474021E1,2.502496033E0,-1.280287628E0,6.657854919E0,7.226939527E0
1.872474521E1,3.559597778E0,-2.399061127E0,3.579207001E0,5.589002897E0
1.873474921E1,3.283272400E0,-2.579585724E0,1.283281403E0,4.368174827E0
1.874475421E1,2.944676514E0,-3.204685822E0,6.797364807E-1,4.404903253E0
1.875475821E1,2.370171204E0,-3.539988556E0,4.255650330E-1,4.281394178E0
1.876476321E1,2.217788086E0,-3.257975006E0,-5.165757751E-1,3.974900711E0
1.877476821E1,2.412682800E0,-2.738405457E0,-1.228645020E0,3.850905260E0
1.878477221E1,2.398612061E0,-2.556982727E0,-1.770667877E0,3.927692098E0
1.879477721E1,2.561922455E0,-2.424208832E0,-2.284698944E0,4.202390319E0
1.880478221E1,2.526895294E0,-2.386038208E0,-2.245031433E0,4.137456259E0
1.881478621E1,1.958227844E0,-2.293530579E0,-1.647773438E0,3.436582038E0
1.882479121E1,1.431622925E0,-2.170187073E0,-9.852511597E-1,2.780283435E0
1.883479621E1,1.005010071E0,-2.119292908E0,-4.345463562E-1,2.385430403E0
1.884480021E1,7.923023987E-1,-1.958676910E0,-1.007405090E-1,2.115255772E0
1.885480521E1,7.143145752E-1,-1.765728149E0,-5.867797852E-2,1.905645380E0
1.886481021E1,8.632548523E-1,-1.564546509E0,-2.255809021E-1,1.801083413E0
1.887481421E1,1.170565796E0,-1.320104828E0,-4.704716492E-1,1.825991405E0
1.888481921E1,1.490899658E0,-1.086440735E0,-7.188052368E-1,1.979852578E0
1.889482396E1,1.780098267E0,-9.415420532E-1,-1.023721161E0,2.259038798E0
1.890482796E1,1.940863953E0,-8.419990540E-1,-1.291963348E0,2.478928112E0
1.891483296E1,1.941013641E0,-7.366181946E-1,-1.522334290E0,2.574420713E0
1.892483696E1,1.779200134E0,-6.277944946E-1,-1.598675537E0,2.472942077E0
1.893484196E1,1.418749695E0,-6.108796692E-1,-1.703457642E0,2.299520081E0
1.894484696E1,1.020577698E0,-5.734574890E-1,-1.803898773E0,2.150461140E0
1.895485196E1,6.063890076E-1,-5.704637146E-1,-1.893262939E0,2.068231379E0
1.896485596E1,2.405497742E-1,-5.471122742E-1,-1.896556091E0,1.988497182E0
1.897486096E1,-2.424957275E-2,-4.535568237E-1,-1.776356049E0,1.833505562E0
1.898486496E1,-1.995350647E-1,-3.746708679E-1,-1.543590088E0,1.600894394E0
1.899486996E1,-3.097059631E-1,-2.776725769E-1,-1.276994476E0,1.343031919E0
1.900487496E1,-4.674778748E-1,-9.924362183E-2,-1.082099762E0,1.182930579E0
1.901487896E1,-5.818400574E-1,1.191522217E-1,-9.922865295E-1,1.156446134E0
1.902488396E1,-6.554869080E-1,3.327580261E-1,-8.982820129E-1,1.160733202E0
1.903488896E1,-7.147636414E-1,4.957690430E-1,-8.217910767E-1,1.196668116E0
1.904489296E1,-8.175997925E-1,6.023474121E-1,-7.893086243E-1,1.286195914E0
1.905489796E1,-8.863069153E-1,6.267466736E-1,-7.762857056E-1,1.334530194E0
1.906490296E1,-9.488768005E-1,5.960604858E-1,-7.201524353E-1,1.332019075E0
1.907490696E1,-1.025966492E0,4.686753845E-1,-6.351292419E-1,1.294470167E0
1.908491196E1,-1.103355560E0,3.001258850E-1,-5.809419250E-1,1.282560938E0
1.909491696E1,-1.183588715E0,1.794767761E-1,-5.569917297E-1,1.320353720E0
1.910492096E1,-1.279838562E0,2.080673218E-1,-4.568499756E-1,1.374769310E0
1.911492596E1,-1.385518799E0,3.915856934E-1,-3.338058472E-1,1.477981069E0
1.912493096E1,-1.527423706E0,6.381230164E-1,-2.251318359E-1,1.670601241E0
1.913493496E1,-1.767225037E0,9.828561401E-1,-1.454974365E-1,2.027377623E0
1.914493996E1,-2.055076447E0,1.331181793E0,-5.867797852E-2,2.449250349E0
1.915494496E1,-2.578986969E0,1.952389984E0,3.412902832E-2,3.234836198E0
1.916494896E1,-4.616250458E0,3.765270081E0,-1.026864624E-1,5.957983852E0
1.917495396E1,-1.184681442E1,8.938512268E0,-1.960922241E-1,1.484191584E1
1.918495896E1,-3.181918167E1,2.283725967E1,9.753717041E0,4.036255378E1
1.919496296E1,-4.460933441E1,3.051928482E1,4.479195465E1,7.019785370E1
1.920496796E1,-3.238740005E1,2.037667648E1,1.477277985E1,4.101691908E1
1.921497196E1,-3.268183777E1,2.101973923E1,-8.581804047E0,3.979421211E1
1.922497696E1,-3.384506882E1,2.478800308E1,-1.077489349E1,4.331318633E1
1.923498196E1,-3.242646881E1,3.664784042E1,-7.105274506E0,4.944719419E1
1.924498596E1,-2.668680450E1,3.869109146E1,-1.976938934E0,4.704353708E1
1.925499096E1,-2.553270447E1,3.038695999E1,-1.677860870E0,3.972532633E1
1.926499596E1,-2.079999619E1,2.730651581E1,8.071515198E0,3.526237378E1
1.927499996E1,-1.404050262E1,2.817950043E1,1.442280762E1,3.463000632E1
1.928500496E1,-1.123847946E1,2.193059509E1,6.944359131E0,2.560231524E1
1.929500996E1,-1.195923065E1,1.620994125E1,5.539530487E0,2.089190731E1
1.930501396E1,-1.293565018E1,1.391461441E1,2.913241882E0,1.922067944E1
1.931501896E1,-1.342782669E1,1.354608078E1,5.224136353E-2,1.907368772E1
1.932502396E1,-1.283535873E1,1.311752197E1,-9.220825195E-2,1.835277415E1
1.933502796E1,-1.222687408E1,1.248703308E1,-2.731819153E-1,1.747847457E1
1.934503296E1,-1.121482864E1,1.177661041E1,-3.989204407E-1,1.626714701E1
1.935503796E1,-9.553134155E0,1.059077637E1,-3.597019958E-1,1.426731586E1
1.936504196E1,-7.721243591E0,9.267977142E0,-3.053649902E-2,1.206291571E1
1.937504696E1,-5.969436493E0,7.963889008E0,5.499563599E-1,9.967956268E0
1.938505196E1,-4.509372711E0,6.751110992E0,1.172661438E0,8.202870030E0
1.939505596E1,-3.640579376E0,5.763015747E0,1.663191376E0,7.016578529E0
1.940506096E1,-2.952011261E0,4.638554077E0,1.951042786E0,5.834134243E0
1.941506596E1,-2.607278137E0,3.869603119E0,2.119442596E0,5.124818485E0
1.942506996E1,-1.998643799E0,2.862198029E0,2.320025482E0,4.191571642E0
1.943507496E1,-9.559121704E-1,1.649120636E0,2.616858215E0,3.237485733E0
1.944507996E1,1.437011719E-1,6.906637573E-1,2.816542969E0,2.903546236E0
1.945508396E1,1.208736420E0,-2.646496582E-1,2.879112854E0,3.133747597E0
1.946508896E1,1.977088623E0,-1.052311707E0,2.290536804E0,3.203560239E0
1.947509396E1,1.891616364E0,-1.672322388E0,8.473878479E-1,2.663257554E0
1.948509796E1,2.156415710E0,-1.130299530E0,-6.506968689E-1,2.520141297E0
1.949510296E1,2.373614044E0,-5.532495117E-1,-1.329834595E0,2.776434531E0
1.950510696E1,2.770438843E0,-2.460882568E-1,-1.234482880E0,3.042998323E0
1.951511196E1,2.861748962E0,-3.248245239E-1,-8.271798706E-1,2.996555461E0
1.952511696E1,2.724185028E0,-6.273454285E-1,-6.795867920E-1,2.876905379E0
1.953512096E1,2.378703461E0,-9.906399536E-1,-7.021897888E-1,2.670705557E0
1.954512596E1,2.252216492E0,-1.200204163E0,-5.505551147E-1,2.610762358E0
1.955513096E1,2.214944000E0,-1.363963623E0,-4.077520752E-1,2.632989830E0
1.956513496E1,1.877096558E0,-1.461111603E0,-2.951861572E-1,2.396971729E0
1.957513996E1,1.514400787E0,-1.470092926E0,-2.101629639E-1,2.121026032E0
1.958514496E1,1.075962524E0,-1.413510590E0,-1.185534668E-1,1.780382674E0
1.959514896E1,5.783972168E-1,-1.155447235E0,3.442840576E-3,1.292135251E0
1.960515396E1,2.040257263E-1,-1.689985657E-1,3.712280273E-2,2.675165690E-1
1.961515896E1,-5.733078003E-2,4.825964355E-1,-1.558259583E-1,5.103605267E-1
1.962516296E1,-2.049238586E-1,6.007008362E-1,-4.296066284E-1,7.664183829E-1
1.963516796E1,-5.617817688E-1,1.136586456E0,-9.012757874E-1,1.555546712E0
1.964517296E1,-6.540948029E0,5.618715820E0,-1.332229614E0,8.725182194E0
1.965517696E1,-2.469175323E1,1.666918625E1,-1.979932709E0,2.985740413E1
1.966518196E1,-3.209056732E1,2.087933121E1,-5.060676270E0,3.861814893E1
1.967518696E1,-3.307851288E1,2.397324738E1,-9.026379547E0,4.183754452E1
1.968519096E1,-3.583637787E1,2.645119446E1,-4.514611816E0,4.476933534E1
1.969519596E1,-3.766362808E1,3.116878418E1,1.617925507E1,5.149573072E1
1.970520096E1,-2.881178558E1,2.058309723E1,3.012275940E1,4.648831589E1
1.971520496E1,-1.866513565E1,7.135511627E0,9.032666473E0,2.192924711E1
1.972520996E1,-1.380204849E1,5.061574402E0,-1.136885834E0,1.474478170E1
1.973521496E1,-1.021894958E1,4.175267487E0,-1.407373352E0,1.112836416E1
1.974521896E1,-7.239096222E0,2.794688416E0,-1.183439026E0,7.849543004E0
1.975522396E1,-4.561464386E0,2.033970337E0,-1.012344818E0,5.095962589E0
1.976522796E1,-2.838846588E0,1.650467834E0,-1.055155792E0,3.449122754E0
1.977523296E1,-1.519340515E0,1.319506073E0,-1.431323547E0,2.469449124E0
1.978523796E1,-4.567002869E-1,1.218765564E0,-1.761387177E0,2.190079779E0
1.979524196E1,3.192860413E-1,1.171912994E0,-1.847009125E0,2.210603164E0
1.980524696E1,4.355941772E-1,1.616787872E0,-1.611848145E0,2.324177221E0
1.981525196E1,-9.994715881E-1,2.693947906E0,-1.242865448E0,3.130657008E0
1.982525596E1,-2.741548920E0,4.317471771E0,-8.797206116E-1,5.189466382E0
1.983526096E1,-4.268972626E0,6.810986481E0,-1.372645569E0,8.154619548E0
1.984526596E1,-5.522465973E0,9.702822876E0,-1.946252747E0,1.133270938E1
1.985526996E1,-6.085744629E0,1.173394913E1,-7.987390137E-1,1.324235001E1
1.986527496E1,-6.278244324E0,1.316467392E1,2.455493774E0,1.479034959E1
1.987527996E1,-6.624624023E0,1.433104843E1,8.026458893E0,1.771125729E1
1.988528396E1,-7.446714478E0,1.159743301E1,1.077219910E1,1.749269226E1
1.989529271E1,-8.185128937E0,7.577243042E0,5.604345703E0,1.248277367E1
1.990529771E1,-8.169561310E0,5.873486023E0,1.015787659E0,1.011293205E1
1.991530171E1,-7.869884491E0,5.204527130E0,-8.331674194E-1,9.471871647E0
1.992530671E1,-7.663463745E0,4.744384003E0,-1.789977722E0,9.189226104E0
1.993531171E1,-7.397915955E0,4.464466095E0,-2.038161621E0,8.877765528E0
1.994531571E1,-7.273674316E0,4.348157959E0,-1.870659943E0,8.678259291E0
1.995532071E1,-7.438930664E0,4.560266876E0,-1.621128845E0,8.874783498E0
1.996532471E1,-8.037236481E0,4.929099884E0,-1.209185486E0,9.505541828E0
1.997532971E1,-8.852441254E0,5.338648224E0,-7.321275330E-1,1.036353664E1
1.998533471E1,-9.666897583E0,5.830675049E0,-4.013154602E-1,1.129631509E1
1.999533871E1,-1.032388138E1,6.185287628E0,-7.903564453E-2,1.203522149E1
2.000534371E1,-1.045964905E1,6.152805176E0,2.526745605E-1,1.213775573E1
2.001534871E1,-9.607770538E0,5.902974701E0,5.370831299E-1,1.128905768E1
2.002535271E1,-8.144114227E0,6.207291870E0,6.505471802E-1,1.026061794E1
2.003535771E1,-7.003037109E0,6.606212311E0,5.459147644E-1,9.642748196E0
2.004536271E1,-6.279741211E0,6.832391968E0,4.531077576E-1,9.290965306E0
2.005536671E1,-5.886508942E0,6.897356873E0,4.191284180E-1,9.077454928E0
2.006537171E1,-5.739813995E0,6.732699280E0,4.293072510E-1,8.857709016E0
2.007537671E1,-5.768853607E0,6.515650635E0,4.733157349E-1,8.715354435E0
2.008538071E1,-6.223308563E0,5.996530151E0,4.540058899E-1,8.654135698E0
2.009538571E1,-7.011719055E0,5.317991180E0,4.260140991E-1,8.810602835E0
2.010539071E1,-7.742499390E0,4.764891357E0,4.450245667E-1,9.102116969E0
2.011539471E1,-8.297395477E0,4.296665039E0,5.813909912E-1,9.361950526E0
2.012539971E1,-8.584797821E0,3.867357788E0,8.833131409E-1,9.457031881E0
2.013540471E1,-8.593030701E0,3.608396301E0,1.304387512E0,9.410745309E0
2.014540871E1,-8.253087616E0,3.578608246E0,1.805695038E0,9.174989196E0
2.015541371E1,-7.853269043E0,3.678300934E0,2.026635590E0,8.905671465E0
2.016541871E1,-7.570207672E0,3.775598602E0,1.708696747E0,8.630343769E0
2.017542271E1,-7.564818878E0,3.635789337E0,7.828720093E-1,8.429610747E0
2.018542771E1,-7.646249542E0,3.234473877E0,-2.918930054E-2,8.302277118E0
2.019543171E1,-7.486531677E0,2.783162384E0,-2.917433167E-1,7.992450411E0
2.020543671E1,-7.264842682E0,2.292632446E0,-1.131646729E-1,7.618852208E0
2.021544171E1,-6.904691620E0,1.832040253E0,3.929328918E-1,7.154406622E0
2.022544571E1,-6.239175568E0,1.792223053E0,1.441652069E0,6.649641789E0
2.023545071E1,-5.593717804E0,2.352058868E0,2.659968567E0,6.625503194E0
2.024545571E1,-4.752167816E0,2.960693207E0,2.844534760E0,6.280141815E0
2.025545971E1,-3.815864868E0,3.323089600E0,1.903591461E0,5.406238029E0
2.026546471E1,-3.112028503E0,3.616629181E0,5.806425476E-1,4.806440867E0
2.027546971E1,-2.195933533E0,3.966302032E0,-4.670288086E-1,4.557608123E0
2.028547371E1,-1.370998993E0,4.396357727E0,-1.455423431E0,4.829684966E0
2.029547871E1,-1.331032104E0,4.982538757E0,-2.547702026E0,5.752227790E0
2.030548371E1,-1.318009186E0,6.258635101E0,-3.344195709E0,7.217430740E0
2.031548771E1,-1.528920593E0,8.150700531E0,-3.241359558E0,8.903815424E0
2.032549271E1,-2.068398743E0,1.150282974E1,1.856888580E0,1.183390893E1
2.033549771E1,-3.926484833E0,1.517678970E1,1.071322174E1,1.898750507E1
2.034550171E1,-6.318660278E0,1.343321548E1,3.745211792E0,1.531023701E1
2.035550671E1,-7.416926422E0,1.133682495E1,-2.089953918E0,1.370774616E1
2.036551171E1,-9.184750214E0,9.657766571E0,1.627415771E0,1.342686016E1
2.037551571E1,-9.827513580E0,7.277865601E0,5.116360474E0,1.325611162E1
2.038552071E1,-8.300089874E0,6.688690796E0,2.962190094E0,1.106366335E1
2.039552471E1,-5.970783691E0,8.968899078E0,-4.559518433E-1,1.078421535E1
2.040552971E1,-4.326004028E0,1.291559189E1,2.439926147E-1,1.362300837E1
2.041553471E1,-4.483775940E0,1.611069763E1,1.830094299E0,1.682284370E1
2.042553871E1,-6.396348724E0,1.642743896E1,1.141825562E0,1.766572369E1
2.043554371E1,-7.624095612E0,1.475721222E1,-5.170248413E-1,1.661834712E1
2.044554871E1,-7.771239624E0,1.210023743E1,2.874023438E-1,1.438368907E1
2.045555271E1,-7.650590515E0,9.619446259E0,1.020278320E0,1.233313624E1
2.046555771E1,-7.241491241E0,7.928263092E0,-8.164022827E-1,1.076861476E1
2.047556271E1,-6.960525513E0,6.872658234E0,-1.395248566E0,9.880742137E0
2.048556671E1,-7.575446777E0,6.011648712E0,-9.595046997E-2,9.671428054E0
2.049557171E1,-8.684340820E0,6.015540619E0,1.118623810E0,1.062336216E1
2.050557671E1,-9.886041870E0,7.433392181E0,1.478026428E0,1.245687382E1
2.051558071E1,-1.139071289E1,9.759255524E0,3.713028717E0,1.545244287E1
2.052558571E1,-1.262429764E1,1.220112762E1,5.620212708E0,1.843440254E1
2.053559071E1,-1.356284592E1,1.413750092E1,6.000871124E0,2.048975783E1
2.054559471E1,-1.459659622E1,1.574964844E1,7.275021515E0,2.267240581E1
2.055559971E1,-1.427446609E1,1.703936646E1,7.336543579E0,2.340780347E1
2.056560471E1,-1.233689529E1,1.779065414E1,7.364235992E0,2.286784494E1
2.057560871E1,-1.035501663E1,1.815649338E1,7.672445068E0,2.226546731E1
2.058561371E1,-9.628726959E0,1.920760757E1,8.305778046E0,2.303541883E1
2.059561771E1,-1.006970993E1,2.035347473E1,8.135731659E0,2.412163181E1
2.060562271E1,-1.132919083E1,2.107272903E1,7.489525452E0,2.506997138E1
2.061562771E1,-1.291005341E1,2.179153427E1,6.901099091E0,2.625196399E1
2.062563171E1,-1.507979141E1,2.279055679E1,5.310656433E0,2.783904919E1
2.063563671E1,-1.699296295E1,2.386517212E1,3.520529022E0,2.950764909E1
2.064564171E1,-1.795097076E1,2.370216110E1,1.279838562E0,2.976017102E1
2.065564571E1,-1.833252731E1,2.221979370E1,-5.933660889E-1,2.881237361E1
2.066565071E1,-1.796025146E1,2.018806870E1,-1.314416656E0,2.705284535E1
2.067565571E1,-1.701870941E1,1.868234985E1,-1.837878113E0,2.533859629E1
2.068565971E1,-1.512170425E1,1.727826965E1,-1.874851227E0,2.303735247E1
2.069566471E1,-1.401550461E1,1.644929352E1,-1.024020538E0,2.163474624E1
2.070566971E1,-1.372406067E1,1.539907745E1,-5.792953491E-2,2.062728250E1
2.071567371E1,-1.301259018E1,1.303863602E1,1.002465363E0,1.844826467E1
2.072567871E1,-9.708960114E0,8.743467865E0,3.219205627E0,1.345642678E1
2.073568371E1,-5.807772675E0,4.401447144E0,8.240813141E0,1.100063460E1
2.074568771E1,-2.717449036E0,2.732866974E0,9.515412598E0,1.026626359E1
2.075569271E1,-1.223106537E0,2.488425293E0,5.482349396E0,6.143647527E0
2.076569771E1,-3.275189209E-1,1.925146637E0,3.296295319E0,3.831321057E0
2.077570171E1,1.159339142E0,4.963677979E-1,4.066892853E0,4.257941488E0
2.078570671E1,2.959645386E0,-1.668580170E0,5.279371490E0,6.278170428E0
2.079571071E1,3.567082214E0,-2.311493225E0,4.131259003E0,5.927425866E0
2.080571571E1,2.946622467E0,-2.781366119E0,1.571581879E0,4.346084566E0
2.081572071E1,2.379900970E0,-2.906356201E0,-9.559121704E-1,3.876158288E0
2.082572471E1,2.091001740E0,-2.457290039E0,-1.871857452E0,3.730202800E0
2.083572971E1,2.250120850E0,-1.870959320E0,-2.194137268E0,3.657563529E0
2.084573471E1,2.643502808E0,-1.371747437E0,-2.248623962E0,3.731770069E0
2.085573871E1,2.626587982E0,-1.407822418E0,-2.148182831E0,3.673638233E0
2.086574371E1,2.266436920E0,-1.807940369E0,-2.006277924E0,3.525696498E0
2.087574871E1,1.747765503E0,-2.097138977E0,-1.744472351E0,3.239731459E0
2.088575271E1,1.394949188E0,-2.295476532E0,-1.330433350E0,2.997523752E0
2.089575400E1,1.014141083E0,-2.400108948E0,-1.015937347E0,2.796629005E0
2.090575900E1,5.465135193E-1,-2.545157318E0,-8.641529846E-1,2.742856756E0
2.091576300E1,2.948867798E-1,-2.452949066E0,-9.042695618E-1,2.630897333E0
2.092576800E1,1.067280579E-1,-2.284998322E0,-1.031654663E0,2.509366365E0
2.093577300E1,2.185455322E-2,-2.020947418E0,-1.217118988E0,2.359255120E0
2.094577700E1,4.640350342E-3,-1.819167023E0,-1.396895142E0,2.293622948E0
2.095578200E1,1.510359192E-1,-1.721869354E0,-1.653760986E0,2.392189650E0
2.096578600E1,3.504212952E-1,-1.681752777E0,-1.882635040E0,2.548607891E0
2.097579100E1,5.072950745E-1,-1.651365967E0,-2.031425629E0,2.666654821E0
2.098579600E1,5.644761658E-1,-1.449286194E0,-2.069446564E0,2.588758949E0
2.099580000E1,4.553530884E-1,-1.164578247E0,-1.976789246E0,2.339077735E0
2.100580500E1,1.779798889E-1,-9.795629883E-1,-1.801503754E0,2.058309079E0
2.101581000E1,-1.984872437E-1,-8.309220886E-1,-1.663640442E0,1.870167967E0
2.102581400E1,-5.173242188E-1,-6.782395935E-1,-1.535656586E0,1.756665717E0
2.103581900E1,-7.777825928E-1,-5.427713013E-1,-1.396296387E0,1.687954397E0
2.104582400E1,-9.502239990E-1,-4.369413757E-1,-1.264869690E0,1.641261328E0
2.105582800E1,-1.058448944E0,-3.597019958E-1,-1.138083344E0,1.595284736E0
2.106583300E1,-1.123713226E0,-3.372486877E-1,-9.641450500E-1,1.518566353E0
2.107583700E1,-1.170266418E0,-2.841091919E-1,-8.063731384E-1,1.449302992E0
2.108584200E1,-1.113684082E0,-2.426454163E-1,-6.460565186E-1,1.310174820E0
2.109584700E1,-1.034498749E0,-2.646496582E-1,-4.519102478E-1,1.159504194E0
2.110585100E1,-9.331594849E-1,-3.849993896E-1,-3.478765869E-1,1.067721534E0
2.111585600E1,-7.677534485E-1,-5.797444153E-1,-2.659968567E-1,9.981499249E-1
2.112586100E1,-6.192622375E-1,-7.656578064E-1,-1.669029236E-1,9.987863542E-1
2.113586500E1,-5.525010681E-1,-9.205856323E-1,-1.062789917E-1,1.078902480E0
2.114587000E1,-5.239105225E-1,-1.018332367E0,-1.010398865E-1,1.149648687E0
2.115587500E1,-5.279521179E-1,-1.017284546E0,-8.771759033E-2,1.149476255E0
2.116587900E1,-5.474116516E-1,-9.427395630E-1,-4.819976807E-2,1.091210620E0
2.117588400E1,-4.679269409E-1,-8.045768738E-1,1.706451416E-2,9.309085699E-1
2.118588900E1,-2.404000854E-1,-6.628216553E-1,7.050338745E-2,7.085869569E-1
2.119589300E1,-1.197509766E-3,-4.830455017E-1,1.431024170E-1,5.037982657E-1
2.120589800E1,6.496490479E-2,-9.400451660E-2,1.989363098E-1,2.294187075E-1
2.121590200E1,-1.565744019E-1,7.791297913E-1,1.692530365E0,1.869817588E0
2.122590700E1,-4.131109314E0,1.180999100E1,2.662258804E1,2.941605252E1
2.123591200E1,-7.365732880E0,1.027897476E1,1.333906128E1,1.838047602E1
2.124591600E1,-1.513652344E1,1.178544205E1,8.427325287E0,2.095306177E1
2.125592100E1,-2.775453415E1,1.765473679E1,5.018464050E0,3.327444783E1
2.126592600E1,-3.520394302E1,2.189062820E1,-4.819078674E0,4.173416738E1
2.127593000E1,-4.369773010E1,3.055341385E1,-7.791597290E0,5.388609934E1
2.128593500E1,-4.746674240E1,5.061813904E1,-7.661368103E0,6.981392551E1
2.129594000E1,-4.378335205E1,5.631768677E1,4.145180054E0,7.145520469E1
2.130594400E1,-4.808959717E1,3.428590210E1,2.489622803E0,5.911286375E1
2.131594900E1,-3.609623749E1,1.744262787E1,2.543361053E0,4.017029143E1
2.132595400E1,-2.038895096E1,1.039333694E1,1.196701447E1,2.582518556E1
2.133595800E1,-1.789798096E1,1.197749268E1,1.025098297E1,2.385122020E1
2.134596300E1,-1.903486679E1,1.456546097E1,4.908742218E0,2.446578339E1
2.135596800E1,-1.673804306E1,1.389904678E1,3.300935669E0,2.200549393E1
2.136597200E1,-1.562929871E1,1.319386322E1,1.879042511E0,2.053981026E1
2.137597700E1,-1.525298126E1,1.284209473E1,1.506616974E0,1.999606784E1
2.138598100E1,-1.489732086E1,1.224588455E1,1.002615051E0,1.931054360E1
