"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.933443329E1,1.472937012E-1,9.148974609E-1,9.917626190E0,9.960825370E0
1.934443829E1,1.062789917E-1,8.690927124E-1,1.004905289E1,1.008712453E1
1.935444429E1,6.391708374E-2,8.628057861E-1,1.012359787E1,1.016049965E1
1.936444929E1,3.757186890E-2,8.451425171E-1,1.018856277E1,1.022362406E1
1.937445429E1,4.595443726E-2,8.425978088E-1,1.027672943E1,1.031131663E1
1.938446029E1,5.074447632E-2,8.095166016E-1,1.041489212E1,1.044642858E1
1.939446529E1,-1.032852173E-2,7.348219299E-1,1.057670563E1,1.060220599E1
1.940447029E1,-8.681945801E-2,6.397695923E-1,1.067909271E1,1.069859168E1
1.941447629E1,-2.618055725E-1,5.477110291E-1,1.077923447E1,1.079631535E1
1.942448129E1,-4.185296631E-1,4.616400146E-1,1.083791245E1,1.085581064E1
1.943448629E1,-5.628295898E-1,4.575984192E-1,1.083297272E1,1.085723129E1
1.944449229E1,-6.735992432E-1,5.149291992E-1,1.073627380E1,1.076970117E1
1.945449729E1,-7.134164429E-1,5.673202515E-1,1.046413971E1,1.050376290E1
1.946450229E1,-6.661148071E-1,6.716532898E-1,1.007075775E1,1.011508719E1
1.947450829E1,-5.638774109E-1,8.565188599E-1,9.704768829E0,9.758797074E0
1.948451329E1,-4.420307922E-1,1.083297272E0,9.413624268E0,9.486055347E0
1.949451829E1,-3.659889221E-1,1.351389771E0,9.130263519E0,9.236986204E0
1.950452429E1,-3.556604004E-1,1.532812500E0,8.920250244E0,9.057972891E0
1.951452929E1,-3.683839417E-1,1.650168457E0,8.825347595E0,8.985851259E0
1.952453529E1,-3.794609070E-1,1.757046204E0,8.829089813E0,9.010218026E0
1.953454029E1,-2.887495422E-1,1.730401611E0,9.072333984E0,9.240395552E0
1.954454529E1,-1.796264648E-1,1.515298920E0,9.675429840E0,9.795016032E0
1.955455129E1,-4.219725037E-1,1.087488556E0,1.059002792E1,1.065407826E1
1.956455629E1,-9.554631042E-1,5.083428955E-1,1.154309601E1,1.159372191E1
1.957456129E1,-1.382674713E0,5.523513794E-2,1.235276230E1,1.243002722E1
1.958456729E1,-1.773062897E0,-1.095721436E-1,1.293475204E1,1.305616975E1
1.959457229E1,-1.871408386E0,-1.595681763E-1,1.308938049E1,1.322344558E1
1.960457729E1,-1.680854645E0,-1.508862305E-1,1.270018982E1,1.281182502E1
1.961458329E1,-1.252744904E0,6.661148071E-2,1.171883057E1,1.178578791E1
1.962458829E1,-7.042854309E-1,3.769161987E-1,1.050231033E1,1.053264478E1
1.963459329E1,-4.436773682E-1,5.578898621E-1,9.419312439E0,9.446244626E0
1.964459929E1,-3.815565491E-1,6.117778015E-1,8.444689178E0,8.475413429E0
1.965460429E1,-3.393443298E-1,5.905220032E-1,7.715106354E0,7.745110513E0
1.966460929E1,-2.881507874E-1,5.866300964E-1,7.323071594E0,7.352179495E0
1.967461529E1,-2.338137817E-1,5.869294739E-1,7.253765717E0,7.281227380E0
1.968462029E1,-2.384541321E-1,6.096821594E-1,7.524552612E0,7.552977209E0
1.969462529E1,-2.725831604E-1,7.056326294E-1,8.176297302E0,8.211215291E0
1.970463129E1,-4.231700134E-1,8.057743835E-1,9.063053284E0,9.108637661E0
1.971463629E1,-5.614823914E-1,7.888595581E-1,9.986632690E0,1.003346373E1
1.972464129E1,-5.824388123E-1,7.346722412E-1,1.086156326E1,1.090195096E1
1.973464729E1,-5.953120422E-1,6.972500610E-1,1.149699188E1,1.153348934E1
1.974465229E1,-5.730084229E-1,6.225553894E-1,1.187914719E1,1.190924228E1
1.975465729E1,-5.761518860E-1,5.141807556E-1,1.191342590E1,1.193842743E1
1.976466329E1,-5.066963196E-1,3.845503235E-1,1.158156601E1,1.159902114E1
1.977466829E1,-3.773652649E-1,2.486329651E-1,1.095481934E1,1.096413652E1
1.978467329E1,-1.666035461E-1,1.942959595E-1,1.022793091E1,1.023113280E1
1.979467929E1,8.083190918E-3,2.628533936E-1,9.494156799E0,9.497798196E0
1.980468429E1,1.579216003E-1,3.721261597E-1,8.882977753E0,8.892171325E0
1.981468929E1,2.836601257E-1,4.968168640E-1,8.450826416E0,8.470168663E0
1.982469529E1,3.258723450E-1,6.159690857E-1,8.195756836E0,8.225329222E0
1.983470029E1,2.850073242E-1,7.143145752E-1,8.213569794E0,8.249497151E0
1.984470529E1,1.670526123E-1,8.026309204E-1,8.503516846E0,8.542945728E0
1.985471129E1,4.790039062E-3,8.767268372E-1,8.865015106E0,8.908263901E0
1.986471629E1,-1.215472412E-1,9.949809265E-1,9.263935547E0,9.318007437E0
1.987472129E1,-2.025288391E-1,1.146166534E0,9.627529449E0,9.697630585E0
1.988472729E1,-3.414399719E-1,1.275946655E0,9.784852295E0,9.873598916E0
1.989473229E1,-4.079017639E-1,1.416354675E0,9.792935486E0,9.903233303E0
1.990473729E1,-3.607498169E-1,1.542093201E0,9.758058014E0,9.885741655E0
1.991474329E1,-2.833607483E-1,1.615889740E0,9.720336456E0,9.857805729E0
1.992474829E1,-2.460882568E-1,1.625469818E0,9.697284393E0,9.835651283E0
1.993475329E1,-2.917433167E-1,1.504221954E0,9.643246765E0,9.764220707E0
1.994475929E1,-2.918930054E-1,1.356778564E0,9.574090576E0,9.674154225E0
1.995476429E1,-2.248324585E-1,1.308279419E0,9.580078125E0,9.671610081E0
1.996476929E1,-1.808239746E-1,1.276395721E0,9.660011902E0,9.745650994E0
1.997477529E1,-2.022294617E-1,1.212029572E0,9.691745911E0,9.769332180E0
1.998478029E1,-1.603166199E-1,1.182241516E0,9.726922760E0,9.799817488E0
1.999478529E1,-1.216969299E-1,1.226549377E0,9.790690155E0,9.867970776E0
2.000479129E1,-1.275347900E-1,1.254391479E0,9.816137238E0,9.896782981E0
2.001479629E1,-6.586303711E-2,1.343905334E0,9.902208252E0,9.993205079E0
2.002480129E1,-9.310638428E-2,1.432371368E0,9.899663544E0,1.000318423E1
2.003480729E1,-1.908531189E-1,1.444047089E0,9.767039337E0,9.875057181E0
2.004481229E1,-2.854563904E-1,1.448388062E0,9.604178009E0,9.716972191E0
2.005481729E1,-2.980302429E-1,1.466650085E0,9.513766022E0,9.630764685E0
2.006482329E1,-3.243754578E-1,1.500030670E0,9.511670380E0,9.634686547E0
2.007482829E1,-3.528163147E-1,1.515298920E0,9.618548126E0,9.743565991E0
2.008483429E1,-2.490820312E-1,1.573228455E0,9.896220703E0,1.002358588E1
2.009483929E1,-1.658551025E-1,1.700463867E0,1.011566437E1,1.025893517E1
2.010484429E1,-2.044747925E-1,1.704206085E0,9.901459808E0,1.004913104E1
2.011485029E1,-2.432441711E-1,1.581611023E0,9.407936096E0,9.543056258E0
2.012485529E1,-1.716929626E-1,1.579814758E0,9.129515076E0,9.266786857E0
2.013486029E1,-1.392105103E-2,1.716779938E0,9.373208313E0,9.529142733E0
2.014486629E1,1.600172424E-1,1.838327179E0,1.007569748E1,1.024327741E1
2.015487129E1,6.691085815E-2,1.751058655E0,1.110540619E1,1.124280793E1
2.016487629E1,-1.874102783E-1,1.326990509E0,1.211415848E1,1.218806228E1
2.017488229E1,-4.183799744E-1,7.150630188E-1,1.283281403E1,1.285952848E1
2.018488729E1,-7.608677673E-1,9.190887451E-2,1.318682785E1,1.320908005E1
2.019489229E1,-1.190773773E0,-4.704716492E-1,1.319446198E1,1.325643665E1
2.020489829E1,-1.464554443E0,-7.472460938E-1,1.279149994E1,1.289673475E1
2.021490329E1,-1.533860321E0,-8.210426331E-1,1.189800797E1,1.202453459E1
2.022490829E1,-1.105151825E0,-4.719685364E-1,1.066696793E1,1.073444547E1
2.023491429E1,-3.588038635E-1,1.776805115E-1,9.500593414E0,9.509026543E0
2.024491929E1,1.411564636E-1,7.667056274E-1,8.471333771E0,8.507129864E0
2.025492429E1,5.878276062E-1,1.242566071E0,7.632777557E0,7.755566064E0
2.026493029E1,9.717791748E-1,1.563498688E0,6.983128510E0,7.221701094E0
2.027493529E1,1.195264435E0,1.699565735E0,6.601122894E0,6.920404917E0
2.028494029E1,1.237027588E0,1.638492737E0,6.414461060E0,6.734998618E0
2.029494900E1,1.124012604E0,1.420995026E0,6.545738068E0,6.791856745E0
2.030495400E1,8.795709229E-1,1.120569763E0,6.941964111E0,7.086620303E0
2.031495900E1,5.525010681E-1,8.520281982E-1,7.546556854E0,7.614573516E0
2.032496500E1,3.101550293E-1,6.785389709E-1,8.220904541E0,8.254688531E0
2.033497000E1,1.779798889E-1,6.536906433E-1,8.934320984E0,8.959970968E0
2.034497500E1,6.107299805E-2,7.363188171E-1,9.607171783E0,9.635540721E0
2.035498100E1,-6.825805664E-2,8.569679260E-1,1.013437546E1,1.017077279E1
2.036498600E1,-1.095721436E-1,9.641450500E-1,1.058389069E1,1.062827944E1
2.037499100E1,-9.175918579E-2,1.064586182E0,1.099313965E1,1.104494829E1
2.038499700E1,-9.565109253E-2,1.067579956E0,1.126901596E1,1.131987618E1
2.039500200E1,-1.615141296E-1,9.304650879E-1,1.140687927E1,1.144590524E1
2.040500700E1,-2.549198914E-1,6.641688538E-1,1.142469223E1,1.144682039E1
2.041501300E1,-3.453318787E-1,3.797602844E-1,1.131796417E1,1.132959774E1
2.042501800E1,-4.418811035E-1,1.507365417E-1,1.105825424E1,1.106810586E1
2.043502300E1,-5.084925842E-1,1.197509766E-2,1.070723419E1,1.071930838E1
2.044502900E1,-4.604425049E-1,6.182144165E-2,1.029514114E1,1.030561790E1
2.045503400E1,-3.152444458E-1,3.287164307E-1,9.819580078E0,9.830136645E0
2.046503900E1,-1.462458801E-1,6.902146912E-1,9.357940063E0,9.384499263E0
2.047504500E1,-3.697311401E-2,1.044827271E0,8.989855499E0,9.050443798E0
2.048505000E1,1.062789917E-2,1.330583038E0,8.710536346E0,8.811583718E0
2.049505500E1,-2.544708252E-2,1.529070282E0,8.470285950E0,8.607232282E0
2.050506100E1,-8.562194824E-2,1.665736084E0,8.319250031E0,8.484805766E0
2.051506600E1,-9.849517822E-2,1.775607605E0,8.239166565E0,8.428899652E0
2.052507100E1,-1.404080200E-1,1.813329163E0,8.209677887E0,8.408726900E0
2.053507700E1,-1.260379028E-1,1.848506012E0,8.253087616E0,8.458505496E0
2.054508200E1,-1.423539734E-1,1.909129944E0,8.435109100E0,8.649630474E0
2.055508700E1,-1.853146362E-1,1.955084381E0,8.747659149E0,8.965391070E0
2.056509300E1,-2.712359619E-1,1.958976288E0,9.134454803E0,9.346091247E0
2.057509800E1,-3.394940186E-1,1.936073914E0,9.415270844E0,9.618261976E0
2.058510300E1,-3.948788452E-1,1.913171539E0,9.575737152E0,9.772967648E0
2.059510900E1,-3.947291565E-1,1.918859711E0,9.629325714E0,9.826583710E0
2.060511400E1,-3.567082214E-1,1.936073914E0,9.627828827E0,9.827039782E0
2.061511900E1,-2.944377136E-1,1.986219635E0,9.630373535E0,9.837472055E0
2.062512500E1,-2.668949890E-1,2.033670959E0,9.646240540E0,9.861896727E0
2.063513000E1,-2.927911377E-1,2.023342438E0,9.673034821E0,9.886720584E0
2.064513500E1,-3.591032410E-1,1.981878662E0,9.743687897E0,9.949686025E0
2.065514100E1,-4.372407532E-1,1.945354614E0,9.812544708E0,1.001307234E1
2.066514600E1,-4.851411438E-1,1.898052979E0,9.902657318E0,1.009458216E1
2.067515100E1,-5.060975647E-1,1.829645233E0,1.005593857E1,1.023355446E1
2.068515700E1,-5.396278381E-1,1.731748810E0,1.023107437E1,1.039062245E1
2.069516200E1,-6.285429382E-1,1.635498962E0,1.033495834E1,1.048242754E1
2.070516800E1,-7.170089722E-1,1.511556702E0,1.029514114E1,1.043018872E1
2.071517300E1,-7.289840698E-1,1.454674988E0,1.013198044E1,1.026179929E1
2.072517800E1,-5.980064392E-1,1.600471802E0,9.944570160E0,1.009027241E1
2.073518400E1,-4.252656555E-1,1.871258698E0,9.746531982E0,9.933647149E0
2.074518900E1,-3.601510620E-1,2.069296875E0,9.535321198E0,9.763915643E0
2.075519400E1,-4.105961609E-1,2.122136993E0,9.266031189E0,9.514798401E0
2.076520000E1,-3.508703613E-1,2.142644348E0,9.397308197E0,9.644865793E0
2.077520500E1,-3.098556519E-1,2.051184540E0,9.819879456E0,1.003660306E1
2.078521000E1,-3.263214111E-1,1.784289551E0,1.056488022E1,1.071946216E1
2.079521600E1,-5.179229736E-1,1.397044830E0,1.147513733E1,1.157146297E1
2.080522100E1,-7.406597900E-1,9.448352051E-1,1.237356903E1,1.243167330E1
2.081522600E1,-1.090632019E0,4.230203247E-1,1.303833664E1,1.309070841E1
2.082523200E1,-1.471140747E0,2.380050659E-2,1.318922287E1,1.327103694E1
2.083523700E1,-1.764530640E0,-1.639091492E-1,1.291304718E1,1.303407926E1
2.084524200E1,-1.733844452E0,-1.008901978E-1,1.211760132E1,1.224143199E1
2.085524800E1,-1.280736694E0,2.171983337E-1,1.088147186E1,1.095873585E1
2.086525300E1,-7.955955505E-1,6.198609924E-1,9.611961823E0,9.664730209E0
2.087525800E1,-5.092410278E-1,8.952882385E-1,8.653055878E0,8.714140432E0
2.088526400E1,-4.005670166E-1,1.093476105E0,8.126900024E0,8.209911567E0
2.089526900E1,-3.204835510E-1,1.231339417E0,7.964487762E0,8.065480257E0
2.090527400E1,-2.905458069E-1,1.283281403E0,8.023465118E0,8.130634694E0
2.091528000E1,-3.192860413E-1,1.240320740E0,8.255482635E0,8.354240400E0
2.092528500E1,-3.966751099E-1,1.110390930E0,8.663384399E0,8.743257311E0
2.093529000E1,-5.501060486E-1,9.030720520E-1,9.215586090E0,9.276054268E0
2.094529600E1,-7.137158203E-1,7.111711121E-1,9.791139221E0,9.842843180E0
2.095530100E1,-8.430468750E-1,5.803431702E-1,1.033510803E1,1.038566244E1
2.096530600E1,-9.333091736E-1,5.424719238E-1,1.077175003E1,1.082570739E1
2.097531200E1,-9.725276184E-1,5.548960876E-1,1.115225876E1,1.120832704E1
2.098531700E1,-9.578581238E-1,6.057902527E-1,1.137364838E1,1.142997600E1
2.099532200E1,-8.765771484E-1,7.288343811E-1,1.135718262E1,1.141425355E1
2.100532800E1,-7.551795959E-1,8.524772644E-1,1.113519424E1,1.119328212E1
2.101533300E1,-5.688171387E-1,9.214837646E-1,1.073866882E1,1.079313177E1
2.102533800E1,-3.891906738E-1,9.089099121E-1,1.010159363E1,1.014986603E1
2.103534400E1,-1.966909790E-1,8.626560974E-1,9.398655396E0,9.440211127E0
2.104534900E1,-3.891906738E-2,8.128097534E-1,8.828041992E0,8.865466700E0
2.105535400E1,6.915618896E-2,8.021818542E-1,8.366401978E0,8.405055643E0
2.106536000E1,1.200503540E-1,8.372090149E-1,8.016729126E0,8.061220559E0
2.107536500E1,1.667532349E-1,8.848100281E-1,7.827223206E0,7.878839923E0
2.108537000E1,1.544787598E-1,9.870474243E-1,7.804021454E0,7.867711049E0
2.109537600E1,9.744735718E-2,1.121018829E0,7.971373444E0,8.050402088E0
2.110538100E1,5.673202515E-2,1.223555603E0,8.324489136E0,8.414120644E0
2.111538600E1,-2.769241333E-2,1.337169342E0,8.760831757E0,8.862333879E0
2.112539200E1,-7.619155884E-2,1.451681213E0,9.117989044E0,9.233141811E0
2.113539700E1,-9.550140381E-2,1.534608765E0,9.386081543E0,9.511186640E0
2.114540200E1,-1.076261902E-1,1.565594330E0,9.543404388E0,9.671568452E0
2.115540800E1,-1.681004333E-1,1.556014252E0,9.573342133E0,9.700428738E0
2.116541300E1,-2.417472839E-1,1.569186859E0,9.503886566E0,9.635592821E0
2.117541800E1,-3.195854187E-1,1.591340790E0,9.406588898E0,9.545596631E0
2.118542400E1,-3.406915283E-1,1.642684021E0,9.375453644E0,9.524369404E0
2.119542900E1,-3.165916443E-1,1.762434998E0,9.363777924E0,9.533453959E0
2.120543400E1,-2.839595032E-1,1.875300293E0,9.363328857E0,9.553497343E0
2.121544000E1,-2.766247559E-1,1.921254730E0,9.347312164E0,9.546726438E0
2.122544500E1,-3.050656128E-1,1.934127960E0,9.379944305E0,9.582132913E0
2.123545000E1,-3.499722290E-1,1.956880646E0,9.450896759E0,9.657707387E0
2.124545600E1,-3.983216858E-1,2.062111816E0,9.536069641E0,9.764609030E0
2.125546100E1,-4.334985352E-1,2.189047852E0,9.584269409E0,9.840633698E0
2.126546600E1,-4.487667847E-1,2.343825989E0,9.556427307E0,9.849883998E0
2.127547200E1,-4.442761230E-1,2.536475372E0,9.458081818E0,9.802367074E0
2.128547700E1,-3.966751099E-1,2.694396973E0,9.372609558E0,9.760273363E0
2.129548200E1,-3.493734741E-1,2.764900360E0,9.319619751E0,9.727386500E0
2.130548800E1,-3.559597778E-1,2.755170593E0,9.291328583E0,9.697755369E0
2.131549300E1,-3.812571716E-1,2.655627594E0,9.358089752E0,9.735068503E0
2.132549800E1,-4.059558105E-1,2.484234009E0,9.507030029E0,9.834624482E0
2.133550400E1,-3.923341370E-1,2.340532837E0,9.746831360E0,1.003158719E1
2.134550900E1,-2.996768188E-1,2.275118866E0,1.008617569E1,1.034393117E1
2.135551500E1,-2.360591125E-1,2.276915131E0,1.020263351E1,1.045628027E1
2.136552000E1,-2.275268555E-1,2.221081238E0,9.932445374E0,1.018029673E1
2.137552500E1,-1.631607056E-1,2.195334778E0,9.686357117E0,9.933359472E0
2.138553100E1,3.472778320E-2,2.203717346E0,9.848470001E0,1.009207300E1
2.139553600E1,3.332070923E-1,2.248923340E0,1.047027695E1,1.071426071E1
2.140554100E1,5.370831299E-1,2.187550964E0,1.137664215E1,1.159749215E1
2.141554700E1,4.939727783E-1,1.739382935E0,1.227836700E1,1.241079201E1
2.142555200E1,2.877017212E-1,1.016985168E0,1.291649002E1,1.295965839E1
2.143555700E1,-5.763015747E-2,2.447410583E-1,1.331720673E1,1.331958011E1
2.144556300E1,-5.168751526E-1,-4.016148376E-1,1.342109070E1,1.343704320E1
2.145556800E1,-9.166937256E-1,-8.170010376E-1,1.324580521E1,1.330260026E1
2.146557300E1,-1.246607666E0,-9.168434143E-1,1.273342072E1,1.282710550E1
2.147557900E1,-1.118923187E0,-5.054988098E-1,1.186717209E1,1.193051933E1
2.148558400E1,-5.306465149E-1,2.724334717E-1,1.073807007E1,1.075462480E1
2.149558900E1,-7.304809570E-2,9.499246216E-1,9.565708008E0,9.613036071E0
2.150559500E1,2.320175171E-1,1.415157166E0,8.425678711E0,8.546845247E0
2.151560000E1,5.128335571E-1,1.694027252E0,7.498955841E0,7.705002615E0
2.152560500E1,8.141569519E-1,1.831591187E0,6.855294342E0,7.142313234E0
2.153561100E1,1.047072601E0,1.793719940E0,6.494394836E0,6.818427718E0
2.154561600E1,1.123264160E0,1.595681763E0,6.401737518E0,6.692545548E0
2.155562100E1,1.061293030E0,1.293759613E0,6.639742584E0,6.847359960E0
2.156562700E1,9.017248535E-1,9.834548950E-1,7.134912872E0,7.258599930E0
2.157563200E1,6.926097107E-1,8.231382751E-1,7.721842346E0,7.796416744E0
2.158563700E1,5.390290833E-1,8.568182373E-1,8.291856995E0,8.353417400E0
2.159564300E1,4.565505981E-1,1.058448944E0,8.779842224E0,8.855189557E0
2.160564800E1,3.421884155E-1,1.265767822E0,9.214238892E0,9.307065028E0
2.161565300E1,3.115022278E-1,1.408271484E0,9.704170074E0,9.810768525E0
2.162565900E1,3.218307495E-1,1.444795532E0,1.026999344E1,1.037611557E1
2.163566400E1,2.736309814E-1,1.342258759E0,1.079450272E1,1.088107630E1
2.164566900E1,1.989363098E-1,1.082548828E0,1.121033798E1,1.126424278E1
2.165567500E1,1.408570862E-1,7.743397522E-1,1.148816025E1,1.151508874E1
2.166568000E1,4.415817261E-2,4.318519592E-1,1.157752441E1,1.158566000E1
2.167568500E1,-1.639091492E-1,7.634124756E-2,1.143771515E1,1.143914429E1
2.168569100E1,-3.562591553E-1,-2.041754150E-1,1.108265350E1,1.109025775E1
2.169569600E1,-3.815565491E-1,-2.833607483E-1,1.053988220E1,1.055059219E1
2.170570100E1,-1.342707825E-1,-8.756790161E-2,9.859996033E0,9.861299029E0
2.171570700E1,2.112107849E-1,3.195854187E-1,9.271719360E0,9.279629558E0
2.172571200E1,4.167333984E-1,7.557783508E-1,8.792565765E0,8.834822034E0
2.173571700E1,5.544470215E-1,1.061143341E0,8.435258789E0,8.519802083E0
2.174572300E1,5.701643372E-1,1.261426849E0,8.138426056E0,8.255317301E0
2.175572800E1,5.394781494E-1,1.399439850E0,7.905660095E0,8.046671990E0
2.176573300E1,5.107379150E-1,1.434766388E0,7.725434875E0,7.874119114E0
2.177573900E1,4.604425049E-1,1.425485687E0,7.686216431E0,7.830832635E0
2.178574400E1,4.236190796E-1,1.428180084E0,7.712262268E0,7.854816406E0
2.179574900E1,3.933819580E-1,1.467548218E0,7.860903168E0,8.006387809E0
2.180575500E1,3.820056152E-1,1.488504639E0,8.141419830E0,8.285185043E0
2.181576000E1,3.466790771E-1,1.458117828E0,8.564739532E0,8.694886845E0
2.182576500E1,3.195854187E-1,1.431473236E0,9.077722778E0,9.195450033E0
2.183577100E1,2.577639771E-1,1.393901367E0,9.599537659E0,9.703634708E0
2.184577600E1,2.306703186E-1,1.350042572E0,1.008318192E1,1.017577423E1
2.185578100E1,1.974394226E-1,1.372196503E0,1.043225601E1,1.052396651E1
2.186578700E1,2.059716797E-1,1.388811951E0,1.057925034E1,1.067200828E1
2.187579200E1,1.951940918E-1,1.373992767E0,1.056443115E1,1.065519415E1
2.188579700E1,1.887574768E-1,1.338666229E0,1.046354095E1,1.055051401E1
2.189580300E1,1.805245972E-1,1.275946655E0,1.036908737E1,1.044885649E1
2.190580800E1,1.580712891E-1,1.188229065E0,1.029394363E1,1.036350087E1
2.191581300E1,1.194515991E-1,1.097817078E0,1.029409332E1,1.035315548E1
2.192581900E1,8.876541138E-2,9.991722107E-1,1.041204803E1,1.046025663E1
2.193582400E1,2.484832764E-2,9.222322083E-1,1.058344162E1,1.062357596E1
2.194582900E1,-4.640350342E-2,8.604107666E-1,1.070319260E1,1.073782062E1
2.195583500E1,-6.885681152E-2,8.511300659E-1,1.077130096E1,1.080509547E1
2.196584000E1,-1.916015625E-2,9.138496399E-1,1.074690170E1,1.078570278E1
2.197584600E1,1.571731567E-2,1.036295013E0,1.064496368E1,1.069529832E1
2.198585100E1,2.185455322E-2,1.198707275E0,1.041055115E1,1.047935837E1
2.199585600E1,8.053253174E-2,1.416803741E0,1.011042526E1,1.020953071E1
2.200586200E1,5.179229736E-2,1.701960754E0,9.720336456E0,9.868348072E0
2.201586700E1,-2.544708252E-3,1.898202667E0,9.323212280E0,9.514487220E0
2.202587200E1,1.975891113E-2,2.038760376E0,9.179361420E0,9.403063881E0
2.203587800E1,1.904040527E-1,2.200124817E0,9.415121155E0,9.670641616E0
2.204588300E1,5.167254639E-1,2.171683960E0,1.004740631E1,1.029240448E1
2.205588800E1,4.851411438E-1,1.689985657E0,1.095706467E1,1.109723747E1
2.206589400E1,6.960525513E-2,8.195457458E-1,1.196581696E1,1.199405167E1
2.207589900E1,-4.665797424E-1,-3.742218018E-3,1.283955002E1,1.284802535E1
2.208590400E1,-1.074914703E0,-6.095324707E-1,1.344474152E1,1.350140903E1
2.209591000E1,-1.627415771E0,-8.331674194E-1,1.360161530E1,1.372394217E1
2.210591500E1,-1.954485626E0,-7.303312683E-1,1.327843735E1,1.344136512E1
2.211592000E1,-1.892664185E0,-4.269122314E-1,1.244946121E1,1.259974271E1
2.212592600E1,-1.351539459E0,1.249900818E-1,1.113429611E1,1.121672106E1
2.213593100E1,-8.232879639E-1,7.488926697E-1,9.748328247E0,9.811653628E0
2.214593600E1,-5.499563599E-1,1.195563812E0,8.512498169E0,8.613620023E0
2.215594200E1,-2.369572449E-1,1.527124329E0,7.644153900E0,7.798804158E0
2.216594700E1,1.167572021E-2,1.769170990E0,7.127428436E0,7.343727829E0
2.217595200E1,1.374142456E-1,1.830543365E0,6.862778778E0,7.104048440E0
2.218595800E1,1.070274353E-1,1.646276550E0,6.841073914E0,7.037185065E0
2.219596300E1,-4.969665527E-2,1.354982300E0,7.068301392E0,7.197175234E0
2.220596800E1,-2.176473999E-1,1.100661163E0,7.660769348E0,7.742493939E0
2.221597400E1,-4.041595459E-1,9.550140381E-1,8.478369141E0,8.541553725E0
2.222597900E1,-5.710624695E-1,8.408015442E-1,9.344318390E0,9.399433268E0
2.223598400E1,-6.110293579E-1,8.175997925E-1,1.011222153E1,1.016360421E1
2.224599000E1,-6.683601379E-1,8.455915833E-1,1.076636124E1,1.082017859E1
2.225599500E1,-7.610174561E-1,8.252339172E-1,1.125120300E1,1.130706538E1
2.226600000E1,-7.840695190E-1,8.807684326E-1,1.150552414E1,1.156579456E1
2.227600600E1,-7.725434875E-1,1.007554779E0,1.152408554E1,1.159381463E1
2.228601100E1,-7.274871826E-1,1.063388672E0,1.121782242E1,1.129157088E1
2.229601275E1,-6.029461670E-1,1.031954041E0,1.056203613E1,1.062944403E1
2.230601875E1,-3.234773254E-1,1.038091278E0,9.785301361E0,9.845526589E0
2.231602375E1,-1.137634277E-1,1.095422058E0,9.057814178E0,9.124521319E0
2.232602875E1,-5.403762817E-2,1.132395172E0,8.470585327E0,8.546113425E0
2.233603475E1,-5.358856201E-2,1.137783966E0,8.102650452E0,8.182320479E0
2.234603975E1,-1.151106262E-1,1.172362061E0,7.946824493E0,8.033660609E0
2.235604475E1,-1.648072815E-1,1.275647278E0,8.020171967E0,8.122659404E0
2.236605075E1,-2.329156494E-1,1.421743469E0,8.290060730E0,8.414315843E0
2.237605575E1,-2.758763123E-1,1.594035187E0,8.589587860E0,8.740599266E0
2.238606075E1,-2.977308655E-1,1.767374725E0,8.838969269E0,9.018848864E0
2.239606675E1,-3.679348755E-1,1.861229553E0,8.998387756E0,9.196223885E0
2.240607175E1,-4.204756165E-1,1.899400177E0,9.002728729E0,9.210518191E0
2.241607675E1,-4.481680298E-1,1.932481384E0,8.892258453E0,9.110850635E0
2.242608275E1,-4.381388855E-1,1.935026093E0,8.744665375E0,8.966909399E0
2.243608775E1,-4.049079895E-1,1.941013641E0,8.648265839E0,8.872653856E0
2.244609275E1,-3.582051086E-1,1.942061462E0,8.641529846E0,8.864307740E0
2.245609875E1,-2.959346008E-1,1.877395935E0,8.751850433E0,8.955840485E0
2.246610375E1,-3.573069763E-1,1.777104492E0,8.889114990E0,9.072052357E0
2.247610875E1,-4.526586914E-1,1.689386902E0,9.030570831E0,9.198376897E0
2.248611475E1,-4.399351501E-1,1.647324371E0,9.234895935E0,9.390980963E0
2.249611975E1,-3.384461975E-1,1.640738068E0,9.476493530E0,9.623434775E0
2.250612575E1,-2.327659607E-1,1.658551025E0,9.708361359E0,9.851763891E0
2.251613075E1,-2.284249878E-1,1.684297485E0,9.925709381E0,1.007019080E1
2.252613575E1,-2.673440552E-1,1.699266357E0,1.001627106E1,1.016290632E1
2.253614175E1,-3.053649902E-1,1.743873596E0,9.946516113E0,1.010284740E1
2.254614675E1,-3.588038635E-1,1.826202393E0,9.696386261E0,9.873381483E0
2.255615175E1,-3.270698547E-1,1.941462708E0,9.333241425E0,9.538639716E0
2.256615775E1,-2.421963501E-1,2.073937225E0,9.036558380E0,9.274656977E0
2.257616275E1,-1.625619507E-1,2.156415710E0,8.953780518E0,9.211229053E0
2.258616775E1,-1.236428833E-1,2.200124817E0,9.141041107E0,9.402896857E0
2.259617375E1,-1.249900818E-1,2.218087463E0,9.611213379E0,9.864631627E0
2.260617875E1,-2.022294617E-1,2.149230652E0,1.029094986E1,1.051492930E1
2.261618375E1,-2.784210205E-1,2.030228119E0,1.090811646E1,1.109893459E1
2.262618975E1,-3.347039795E-1,1.905088348E0,1.117486176E1,1.134102833E1
