"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.595818804E1,4.477788391E0,1.265468445E0,7.528893585E0,8.850776117E0
2.596819204E1,4.159999237E0,1.539698181E0,7.560777283E0,8.765935048E0
2.597819704E1,3.906127167E0,1.824106750E0,8.040978699E0,9.123734614E0
2.598820204E1,3.876339111E0,1.999691620E0,8.440946960E0,9.501281865E0
2.599820604E1,3.985611877E0,2.051034851E0,8.667875061E0,9.758273621E0
2.600821104E1,4.055965576E0,1.963616638E0,8.765621796E0,9.856103313E0
2.601821604E1,3.951482849E0,1.912722473E0,8.578061829E0,9.636175004E0
2.602822004E1,3.865112457E0,1.734892273E0,8.267757111E0,9.290035153E0
2.603822504E1,3.908073120E0,1.586251373E0,7.879165192E0,8.937028200E0
2.604823004E1,3.883673859E0,1.505120087E0,7.525899811E0,8.601597356E0
2.605823404E1,3.871549072E0,1.319057007E0,7.131470032E0,8.221111143E0
2.606823904E1,3.977678375E0,1.133742371E0,6.718329163E0,7.889438748E0
2.607824404E1,4.067042542E0,9.990225220E-1,6.186934204E0,7.471079967E0
2.608824804E1,3.927532654E0,8.732839966E-1,5.550008698E0,6.854978791E0
2.609825304E1,3.851790161E0,6.472540283E-1,5.022056580E0,6.362096943E0
2.610825804E1,3.970493317E0,4.059558105E-1,4.748275909E0,6.202881702E0
2.611826204E1,4.286486206E0,1.936972046E-1,4.631818085E0,6.313891143E0
2.612826704E1,4.569846954E0,-1.895059204E-1,4.525688782E0,6.434382070E0
2.613827204E1,4.697681122E0,-2.483335876E-1,4.433181152E0,6.463974986E0
2.614827604E1,4.736450500E0,-2.098635864E-1,4.274211731E0,6.383329225E0
2.615828104E1,4.768932953E0,-3.052153015E-1,3.854035492E0,6.139174819E0
2.616828604E1,4.619992676E0,-2.745291138E-1,3.683540039E0,5.915079524E0
2.617829004E1,4.671186218E0,-2.255809021E-1,3.829636230E0,6.044582788E0
2.618829504E1,5.212310944E0,-5.945635986E-1,4.168681183E0,6.700715936E0
2.619830004E1,5.896089020E0,-1.128054199E0,4.727169800E0,7.640844608E0
2.620830404E1,6.518794098E0,-1.325643311E0,5.503305817E0,8.633561350E0
2.621830904E1,6.987918549E0,-1.676064606E0,6.230792999E0,9.511202847E0
2.622831404E1,6.734645233E0,-2.302212524E0,6.458020477E0,9.610497251E0
2.623831804E1,6.196364594E0,-2.554138641E0,6.415658569E0,9.277889483E0
2.624832304E1,6.162085876E0,-2.593506775E0,6.981781311E0,9.666584196E0
2.625832804E1,6.851552124E0,-2.437381439E0,8.519383850E0,1.120109352E1
2.626833204E1,8.257129211E0,-2.570754089E0,1.071591614E1,1.377025120E1
2.627833704E1,9.304201813E0,-2.828518066E0,1.266456390E1,1.596746269E1
2.628834204E1,9.920769653E0,-2.682721252E0,1.403571259E1,1.739597343E1
2.629834604E1,1.039303757E1,-2.379302216E0,1.493339584E1,1.834891333E1
2.630835104E1,1.042297531E1,-2.248773651E0,1.531165924E1,1.865857192E1
2.631835604E1,1.046039749E1,-2.018103333E0,1.554158112E1,1.884233001E1
2.632836004E1,1.078641953E1,-1.583856354E0,1.577090424E1,1.917229427E1
2.633836442E1,1.095317276E1,-1.291963348E0,1.584844299E1,1.930839994E1
2.634836942E1,1.135359009E1,-1.209784241E0,1.574246338E1,1.944717818E1
2.635837342E1,1.135418884E1,-1.093476105E0,1.533680695E1,1.911363235E1
2.636837842E1,1.079884369E1,-1.055006104E0,1.478265930E1,1.833725931E1
2.637838242E1,1.033465897E1,-7.520361328E-1,1.412253204E1,1.751618239E1
2.638838742E1,9.654323730E0,-3.201841736E-1,1.342902420E1,1.654228447E1
2.639839242E1,9.540410614E0,-1.267863464E-1,1.324026672E1,1.631993175E1
2.640839742E1,1.005159760E1,6.092330933E-2,1.390712997E1,1.715944609E1
2.641840142E1,1.108834167E1,-4.535568237E-1,1.478385681E1,1.848565544E1
2.642840642E1,1.229588058E1,-1.002315674E0,1.513532593E1,1.952617236E1
2.643841042E1,1.395039001E1,-1.679657135E0,1.539249115E1,2.084138703E1
2.644841542E1,1.599124603E1,-2.224673767E0,1.580892517E1,2.259626602E1
2.645842042E1,1.766252060E1,-2.612966309E0,1.600292175E1,2.397677483E1
2.646842442E1,1.944845673E1,-2.428250427E0,1.767838760E1,2.639439822E1
2.647842942E1,2.080463654E1,-1.578168182E0,1.994811768E1,2.886608590E1
2.648843442E1,2.143243103E1,-8.705895996E-1,2.137270523E1,3.028034932E1
2.649843842E1,2.240465927E1,-4.634362793E-1,2.285177948E1,3.200605186E1
2.650844342E1,2.418041656E1,-3.330574036E-1,2.403686508E1,3.409654463E1
2.651844842E1,2.562581085E1,-8.455915833E-1,2.453413101E1,3.548691014E1
2.652845242E1,2.590423187E1,-7.912545776E-1,2.452215591E1,3.567900564E1
2.653845742E1,2.557207260E1,-1.013841705E0,2.382939651E1,3.496854173E1
2.654846242E1,2.452604782E1,-1.154249725E0,2.321163116E1,3.378815081E1
2.655846642E1,2.385634048E1,-1.738335114E0,2.239388168E1,3.276633527E1
2.656847142E1,2.323902420E1,-2.495760040E0,2.058115128E1,3.114265326E1
2.657847642E1,2.239403137E1,-3.263363800E0,1.861364273E1,2.930204566E1
2.658848042E1,2.124307480E1,-3.891457672E0,1.652353912E1,2.719262795E1
2.659848542E1,1.990605515E1,-4.282893677E0,1.450453766E1,2.499951644E1
2.660849042E1,1.857113113E1,-4.290378113E0,1.269075943E1,2.289868186E1
2.661849442E1,1.730521362E1,-3.877237244E0,1.076052338E1,2.074348694E1
2.662849942E1,1.600052673E1,-3.366948395E0,9.142687683E0,1.873344430E1
2.663850442E1,1.453118225E1,-2.721340942E0,8.147108002E0,1.688005696E1
2.664850842E1,1.266665955E1,-1.922003174E0,7.566315765E0,1.487909589E1
2.665851342E1,1.032837204E1,-1.519340515E0,6.587201843E0,1.234402255E1
2.666851842E1,7.978558502E0,-1.645228729E0,5.124892731E0,9.624380440E0
2.667852242E1,6.186485138E0,-2.125430145E0,3.124752045E0,7.249422529E0
2.668852742E1,4.772226105E0,-2.552342377E0,1.009949799E0,5.505323987E0
2.669853242E1,3.464545441E0,-3.161725159E0,-9.059161377E-1,4.777056116E0
2.670853642E1,1.787133636E0,-4.130809937E0,-2.739303589E0,5.268891868E0
2.671854142E1,7.484436035E-4,-5.015470276E0,-4.416266327E0,6.682690395E0
2.672854642E1,-1.232237549E0,-5.509293365E0,-5.739514618E0,8.050636671E0
2.673855042E1,-2.248324585E0,-5.433401184E0,-7.052434387E0,9.182246057E0
2.674855542E1,-3.403322754E0,-5.040019226E0,-8.046217804E0,1.008593181E1
2.675856042E1,-4.223018188E0,-4.590354309E0,-8.056246948E0,1.018863829E1
2.676856442E1,-4.770429840E0,-4.133654022E0,-7.682474213E0,9.943063233E0
2.677856942E1,-5.425018616E0,-4.210594025E0,-7.392377472E0,1.008995410E1
2.678857442E1,-5.793402557E0,-4.685706024E0,-7.106472015E0,1.029666444E1
2.679857842E1,-5.169799347E0,-4.969815216E0,-6.382427673E0,9.600066228E0
2.680858342E1,-4.007167053E0,-5.281467133E0,-5.319488068E0,8.499896244E0
2.681858842E1,-3.109184418E0,-5.745801544E0,-4.023333435E0,7.672579427E0
2.682859242E1,-2.425705719E0,-5.927074585E0,-2.732118530E0,6.962667092E0
2.683859742E1,-1.954485626E0,-5.659131775E0,-1.497036896E0,6.171458983E0
2.684860242E1,-1.610800323E0,-5.188510437E0,-3.688330078E-1,5.445305871E0
2.685860642E1,-1.271156616E0,-4.468358002E0,3.511697388E-1,4.658903579E0
2.686861142E1,-1.202150116E0,-3.413351898E0,5.939648438E-1,3.667278326E0
2.687861642E1,-8.674461365E-1,-2.546205139E0,5.197192383E-1,2.739659011E0
2.688862042E1,-4.156855774E-1,-1.762135620E0,2.727328491E-1,1.830928630E0
2.689862542E1,-1.224453735E-1,-1.124761047E0,4.730163574E-2,1.132394687E0
2.690862942E1,3.278182983E-2,-6.701564026E-1,-2.968327332E-1,7.336851667E-1
2.691863442E1,6.571334839E-2,-3.107537842E-1,-5.905220032E-1,6.705239703E-1
2.692863942E1,4.206253052E-2,4.041595459E-2,-8.973838806E-1,8.992777853E-1
2.693864442E1,3.622467041E-2,2.957849121E-1,-1.095422058E0,1.135231442E0
2.694864842E1,-3.143463135E-3,4.158352661E-1,-1.198108521E0,1.268224301E0
2.695865342E1,-9.265731812E-2,5.406756592E-1,-1.253942413E0,1.368680797E0
2.696865742E1,-1.745370483E-1,6.213578796E-1,-1.200054474E0,1.362600285E0
2.697866242E1,-2.630030823E-1,7.002438354E-1,-1.070873108E0,1.306247015E0
2.698866742E1,-3.179388428E-1,7.030879211E-1,-7.599696350E-1,1.083038124E0
2.699867142E1,-2.556683350E-1,6.866221619E-1,-4.498146057E-1,8.597380242E-1
2.700867642E1,-2.210902405E-1,6.423143005E-1,-3.245251465E-1,7.528380475E-1
2.701868142E1,-2.005828857E-1,5.125341797E-1,-3.131488037E-1,6.332353059E-1
2.702868542E1,-5.733078003E-2,3.010240173E-1,-2.996768188E-1,4.286122643E-1
2.703869042E1,7.140151978E-2,1.481918335E-1,-1.466949463E-1,2.204050902E-1
2.704869542E1,1.862127686E-1,1.339714050E-1,1.240919495E-1,2.608109362E-1
2.705869942E1,2.076182556E-1,9.819580078E-2,4.188290405E-1,4.776667463E-1
2.706870442E1,1.428030396E-1,3.293151855E-3,6.969506836E-1,7.114378457E-1
2.707870942E1,1.416055298E-1,3.921844482E-2,9.861492920E-1,9.970359264E-1
2.708871342E1,2.993774414E-1,1.107696533E-2,1.523382111E0,1.552560017E0
2.709871842E1,4.254153442E-1,-4.176315308E-2,1.989213409E0,2.034623396E0
2.710872342E1,4.174818420E-1,8.831634521E-3,2.206711121E0,2.245872449E0
2.711872742E1,3.363505554E-1,7.828720093E-2,2.337089996E0,2.362466980E0
2.712873242E1,1.709445190E-1,1.760339355E-1,2.250569916E0,2.263907004E0
2.713873742E1,1.414558411E-1,1.576222229E-1,2.076781311E0,2.087552427E0
2.714874142E1,2.365081787E-1,4.123924255E-1,2.104473724E0,2.157501631E0
2.715874642E1,3.528163147E-1,1.093326416E0,2.353705444E0,2.619116516E0
2.716875142E1,5.632786560E-1,1.768272858E0,2.649190979E0,3.234545499E0
2.717875542E1,8.089178467E-1,2.292333069E0,3.122357025E0,3.957050969E0
2.718876042E1,1.091081085E0,3.035088501E0,3.967948608E0,5.113397726E0
2.719876542E1,1.285077667E0,4.154161377E0,4.946763153E0,6.586269585E0
2.720876942E1,1.002615051E0,5.827681274E0,5.632936249E0,8.166827827E0
2.721877442E1,3.329077148E-1,7.785310364E0,6.455475769E0,1.011904405E1
2.722877942E1,-3.514691162E-1,9.956395569E0,8.227341156E0,1.292062250E1
2.723878342E1,-9.373507690E-1,1.221804245E1,1.088102280E1,1.638767357E1
2.724878842E1,-2.301314392E0,1.375564499E1,1.437835007E1,2.003124479E1
2.725879342E1,-3.704346771E0,1.477712082E1,1.917033508E1,2.448647038E1
2.726879742E1,-2.372416534E0,1.371597748E1,2.327569794E1,2.712037081E1
2.727880242E1,1.629062347E0,1.060619431E1,2.630958893E1,2.841372329E1
2.728880742E1,7.082072754E0,7.638166351E0,2.896761154E1,3.078343480E1
2.729881142E1,1.140643021E1,6.185587006E0,3.073783035E1,3.336438747E1
2.730881642E1,1.194426178E1,5.726791077E0,3.075564331E1,3.348687983E1
2.731882142E1,1.054736664E1,5.868246918E0,2.924423630E1,3.163713991E1
2.732882542E1,9.294172668E0,6.348897400E0,2.712165024E1,2.936450332E1
2.733883071E1,8.526119843E0,6.263125763E0,2.456361969E1,2.674495983E1
2.734883571E1,7.663463745E0,6.474785614E0,2.206785965E1,2.424132741E1
2.735883971E1,6.766528931E0,6.475534058E0,2.007220963E1,2.214976421E1
2.736884471E1,6.076763306E0,6.389912109E0,1.881766846E1,2.078130591E1
2.737884971E1,5.793851624E0,6.447841644E0,1.831037338E1,2.025865622E1
2.738885371E1,5.522765350E0,6.392456818E0,1.787956924E1,1.977481827E1
2.739885871E1,5.289700012E0,6.328988800E0,1.747017059E1,1.931952085E1
2.740886371E1,5.059927826E0,6.361920319E0,1.737915985E1,1.918624760E1
2.741886771E1,4.580175476E0,6.461313629E0,1.785576874E1,1.953343437E1
2.742887271E1,4.017794952E0,6.478677521E0,1.865630402E1,2.015374948E1
2.743887771E1,3.720662842E0,6.277046814E0,1.946387466E1,2.078670406E1
2.744888171E1,3.642225952E0,6.089636536E0,2.011681686E1,2.133156824E1
2.745888671E1,3.485202484E0,5.822591858E0,2.037248520E1,2.147294497E1
2.746889171E1,3.127596130E0,5.418582001E0,2.017774017E1,2.112543696E1
2.747889571E1,2.843486938E0,5.092110901E0,1.961910187E1,2.046763713E1
2.748890071E1,2.577490082E0,4.914729767E0,1.869627090E1,1.950252726E1
2.749890571E1,2.102527771E0,4.743785248E0,1.751597534E1,1.826837469E1
2.750890971E1,1.589394836E0,4.575235748E0,1.631442398E1,1.701820754E1
2.751891471E1,9.791139221E-1,4.512366486E0,1.510224472E1,1.579233710E1
2.752891871E1,3.746708679E-1,4.368365936E0,1.388796982E1,1.456360892E1
2.753892371E1,-4.326004028E-2,4.159400482E0,1.274330017E1,1.340500590E1
2.754892871E1,-4.894821167E-2,3.790118408E0,1.162123352E1,1.222376628E1
2.755893271E1,1.167572021E-1,3.368145905E0,1.084569626E1,1.135725171E1
2.756893771E1,5.188211060E-1,2.994073792E0,1.029858398E1,1.073752696E1
2.757894271E1,9.777667236E-1,2.725382538E0,9.774074707E0,1.019393320E1
2.758894671E1,1.268312531E0,2.524649963E0,9.436077576E0,9.849976352E0
2.759895171E1,1.350192261E0,2.260149994E0,8.922495575E0,9.302807341E0
2.760895671E1,1.444346466E0,1.961371307E0,7.984246674E0,8.347533112E0
2.761896071E1,1.337319031E0,1.827699280E0,6.907835083E0,7.269600565E0
2.762896571E1,1.250200195E0,1.587448883E0,5.826334076E0,6.166779001E0
2.763897071E1,1.212628326E0,1.406475220E0,4.804409180E0,5.150823970E0
2.764897471E1,1.134790192E0,1.337917786E0,3.706292725E0,4.100533934E0
2.765897971E1,1.166823578E0,1.251697083E0,2.785856781E0,3.269437391E0
2.766898471E1,1.314416656E0,1.185384979E0,2.110012207E0,2.754084278E0
2.767898871E1,1.313069458E0,1.182989960E0,1.654359741E0,2.420851668E0
2.768899371E1,1.076261902E0,1.287173309E0,1.538650360E0,2.276532394E0
2.769899871E1,7.503895569E-1,1.432521057E0,1.496587830E0,2.203401052E0
2.770900271E1,5.116360474E-1,1.503323822E0,1.392853546E0,2.112296134E0
2.771900771E1,2.784210205E-1,1.761237488E0,1.288370819E0,2.199857977E0
2.772901271E1,-2.619552612E-2,2.000889130E0,1.159788208E0,2.312866663E0
2.773901671E1,-2.053729248E-1,2.075733490E0,1.201850739E0,2.407341429E0
2.774902171E1,-3.912863159E-1,2.051034851E0,1.359323273E0,2.491507315E0
2.775902671E1,-5.548960876E-1,1.922152863E0,1.544937286E0,2.527728726E0
2.776903071E1,-5.668711853E-1,1.707798615E0,1.731000366E0,2.496854284E0
2.777903571E1,-5.056484985E-1,1.484313354E0,1.872755585E0,2.442556042E0
2.778904071E1,-4.824467468E-1,1.240620117E0,2.069446564E0,2.460589811E0
2.779904471E1,-3.921844482E-1,1.098715210E0,2.467319183E0,2.729221081E0
2.780904971E1,-1.701960754E-1,1.169967041E0,2.827170868E0,3.064422408E0
2.781905471E1,6.735992432E-2,1.345551910E0,3.416645050E0,3.672670786E0
2.782905871E1,2.993774414E-1,1.694626007E0,4.018693085E0,4.371644801E0
2.783906371E1,5.300477600E-1,2.218686218E0,4.729564819E0,5.250933493E0
2.784906871E1,4.414320374E-1,2.891537018E0,5.544619904E0,6.268864207E0
2.785907271E1,8.158035278E-2,3.645219727E0,6.499035187E0,7.451962196E0
2.786907771E1,-3.004252625E-1,4.294270020E0,7.720944214E0,8.839908930E0
2.787908271E1,-6.255491638E-1,4.787494354E0,9.297166443E0,1.047610222E1
2.788908671E1,-6.107299805E-1,5.342989197E0,1.104343506E1,1.228323990E1
2.789909171E1,-4.079017639E-1,5.715564423E0,1.251801865E1,1.376716570E1
2.790909671E1,-1.853146362E-1,5.636678467E0,1.348919907E1,1.462070371E1
2.791910071E1,1.300794983E-1,5.422773285E0,1.438104446E1,1.537003027E1
2.792910571E1,5.334906006E-1,5.228028259E0,1.548260376E1,1.635016547E1
2.793911071E1,1.100212097E0,4.909640350E0,1.635903122E1,1.711528374E1
2.794911471E1,1.763782196E0,4.459226990E0,1.683324509E1,1.750296470E1
2.795911971E1,2.472408600E0,4.198469238E0,1.709999039E1,1.778059671E1
2.796912471E1,2.945574646E0,4.007017365E0,1.698907104E1,1.770200930E1
2.797912871E1,2.905009003E0,3.801494751E0,1.636711441E1,1.705206362E1
2.798913371E1,2.396217041E0,3.923491058E0,1.498922974E1,1.567841339E1
2.799913871E1,1.704804840E0,4.130660248E0,1.296528854E1,1.371376756E1
2.800914271E1,1.188977509E0,4.010011139E0,1.078133011E1,1.156420926E1
2.801914771E1,9.377998352E-1,3.834575958E0,8.955277405E0,9.786747913E0
2.802915271E1,9.580078125E-1,3.875141602E0,7.536827087E0,8.528673047E0
2.803915671E1,1.054107971E0,3.848646698E0,6.563401337E0,7.681240924E0
2.804916171E1,9.879455566E-1,3.897145844E0,5.949228516E0,7.180327435E0
2.805916671E1,9.633966064E-1,3.875291290E0,5.541326752E0,6.830250199E0
2.806917071E1,1.002465363E0,3.792513428E0,5.529351654E0,6.779515072E0
2.807917571E1,1.076261902E0,3.621568909E0,5.654790802E0,6.800791135E0
2.808918071E1,1.088536377E0,3.419040070E0,5.649551697E0,6.692696080E0
2.809918471E1,9.945318604E-1,3.185226288E0,5.530998230E0,6.459620852E0
2.810918971E1,8.643026733E-1,2.947819977E0,5.240751801E0,6.074713258E0
2.811919371E1,6.756948853E-1,2.821931763E0,4.829706573E0,5.634352495E0
2.812919871E1,4.758604431E-1,2.718646545E0,4.523144073E0,5.298708759E0
2.813920371E1,3.023712158E-1,2.597698059E0,4.344864807E0,5.071224088E0
2.814920771E1,1.281335449E-1,2.515818329E0,4.238735504E0,4.930784800E0
2.815921271E1,-9.280700684E-3,2.478096771E0,4.186194763E0,4.864696942E0
2.816921771E1,-4.924758911E-2,2.465822296E0,4.304448853E0,4.960945963E0
2.817922171E1,-4.101470947E-2,2.678380280E0,4.780009918E0,5.479406715E0
2.818922671E1,1.462458801E-1,2.940185852E0,5.747747498E0,6.457761377E0
2.819923171E1,5.444178772E-1,3.006797333E0,6.658753052E0,7.326405205E0
2.820923571E1,9.421408081E-1,2.946772156E0,7.164401550E0,7.803828869E0
2.821924071E1,1.371897125E0,2.913690948E0,7.478598175E0,8.142550419E0
2.822924571E1,1.734143829E0,2.960842896E0,7.478747864E0,8.228336107E0
2.823924971E1,1.936373291E0,2.780168610E0,7.121590576E0,7.886439714E0
2.824925471E1,1.905088348E0,2.718646545E0,6.569089508E0,7.360253910E0
2.825925971E1,1.770069122E0,2.724933472E0,5.976920929E0,6.803086867E0
2.826926371E1,1.619631958E0,2.777174835E0,5.444178772E0,6.322577817E0
2.827926871E1,1.545835419E0,2.920277252E0,5.125641174E0,6.098345990E0
2.828927371E1,1.555116119E0,3.113974457E0,5.220693512E0,6.274620611E0
2.829927771E1,1.614841919E0,3.422482910E0,6.102360077E0,7.180522418E0
2.830928271E1,1.979633331E0,3.437002716E0,7.435188446E0,8.426978286E0
2.831928771E1,2.600093079E0,3.113974457E0,8.133785706E0,9.089322903E0
2.832929171E1,3.369942169E0,2.763553162E0,8.103548584E0,9.201154056E0
2.833929779E1,4.259542236E0,2.426753540E0,7.871531067E0,9.273286049E0
2.834930279E1,4.858895874E0,2.128423920E0,7.460036774E0,9.153753665E0
2.835930679E1,4.880750427E0,1.847757568E0,6.941515045E0,8.684501361E0
2.836931179E1,4.551734619E0,1.828597412E0,6.194418640E0,7.901447894E0
2.837931679E1,4.180805969E0,2.037413177E0,5.213658142E0,6.986588741E0
2.838932079E1,3.976480865E0,2.314037933E0,4.409380646E0,6.372582625E0
2.839932579E1,3.876937866E0,2.643502808E0,4.165537720E0,6.274588338E0
2.840933079E1,3.943699036E0,2.967429199E0,4.532724152E0,6.701043678E0
2.841933479E1,4.047583008E0,2.941982117E0,5.202281799E0,7.218166173E0
2.842933979E1,4.209546204E0,2.980003052E0,5.961502991E0,7.882906529E0
2.843934479E1,4.480183411E0,3.127596130E0,6.796167297E0,8.720194429E0
2.844934879E1,4.881798248E0,3.109633484E0,7.490423584E0,9.466161841E0
2.845935379E1,5.193450165E0,3.034938812E0,7.924969940E0,9.949267649E0
2.846935879E1,5.452261963E0,3.035687256E0,8.020022278E0,1.016185588E1
2.847936279E1,5.632487183E0,3.034789124E0,7.871680756E0,1.014387573E1
2.848936779E1,5.485343170E0,3.125650177E0,7.459587708E0,9.772621321E0
2.849937279E1,5.209466858E0,3.177592163E0,7.070846100E0,9.339834124E0
2.850937679E1,5.011877747E0,3.268602905E0,6.859934692E0,9.102823050E0
2.851938179E1,4.749772797E0,3.422931976E0,6.495292969E0,8.744463144E0
2.852938679E1,4.532724152E0,3.376977539E0,6.073619843E0,8.296892402E0
2.853939079E1,4.165238342E0,3.259322205E0,5.701044617E0,7.776522449E0
2.854939579E1,3.821253662E0,3.147355042E0,5.474415894E0,7.380857178E0
2.855940079E1,3.863914948E0,2.872376862E0,5.326373749E0,7.179877775E0
2.856940479E1,4.075574799E0,2.591261444E0,5.315745850E0,7.182067930E0
2.857940979E1,4.074077911E0,2.415377197E0,5.158123627E0,7.002742119E0
2.858941479E1,3.925886078E0,2.230960693E0,4.772076416E0,6.569815860E0
2.859941879E1,3.908073120E0,1.956431580E0,4.664749603E0,6.392225661E0
2.860942379E1,4.131558380E0,1.592388611E0,4.722379761E0,6.473511160E0
2.861942779E1,4.431833954E0,1.318757629E0,4.940176849E0,6.766507310E0
2.862943279E1,4.735103302E0,1.042881317E0,5.190905457E0,7.103119328E0
2.863943779E1,5.055287476E0,6.691085815E-1,5.381459198E0,7.413753493E0
2.864944179E1,5.267246704E0,3.659889221E-1,5.618715820E0,7.710240152E0
2.865944679E1,5.458848267E0,1.239422607E-1,5.819298706E0,7.979888690E0
2.866945179E1,5.625002747E0,-6.107299805E-2,6.156996460E0,8.339843597E0
2.867945579E1,6.094576263E0,-2.005828857E-2,6.909182281E0,9.213091879E0
2.868946079E1,6.928791504E0,-1.811233521E-2,8.000562744E0,1.058383125E1
2.869946579E1,7.913294220E0,-3.152444458E-1,8.808283081E0,1.184506038E1
2.870946979E1,8.697663116E0,-5.550457764E-1,9.420509949E0,1.283368331E1
2.871947479E1,8.977281647E0,-5.336402893E-1,9.789492645E0,1.329325107E1
2.872947979E1,8.903036041E0,-4.183799744E-1,9.835297394E0,1.327298638E1
2.873948379E1,8.498876495E0,1.841171265E-2,9.815239105E0,1.298345714E1
2.874948879E1,7.895331573E0,4.132905579E-1,9.606423340E0,1.244148058E1
2.875949379E1,7.437134399E0,7.479945374E-1,9.739047546E0,1.227678749E1
2.876949779E1,7.752378845E0,1.082249451E0,1.040366547E1,1.301948143E1
2.877950279E1,8.881331177E0,1.268312531E0,1.138158188E1,1.449231059E1
2.878950779E1,1.020293289E1,1.396296387E0,1.230441284E1,1.604518802E1
2.879951179E1,1.086545517E1,1.695524139E0,1.282443146E1,1.689375507E1
2.880951679E1,1.119387222E1,1.661694489E0,1.306572968E1,1.728517561E1
2.881952179E1,1.126183090E1,1.657203827E0,1.282443146E1,1.714762963E1
2.882952579E1,1.063478485E1,1.953886871E0,1.249646347E1,1.652506950E1
2.883953079E1,1.078177917E1,2.161205750E0,1.294044022E1,1.698153602E1
2.884953579E1,1.180879349E1,1.895059204E0,1.340776840E1,1.796683351E1
2.885953979E1,1.223346039E1,1.795216827E0,1.315045349E1,1.805034026E1
2.886954479E1,1.211969696E1,1.787433014E0,1.271515869E1,1.765664837E1
2.887954979E1,1.229363525E1,1.715732117E0,1.264031433E1,1.771594623E1
2.888955379E1,1.304103104E1,2.028431854E0,1.381102982E1,1.910307752E1
2.889955879E1,1.410546753E1,2.279759216E0,1.493653931E1,2.067031018E1
2.890956379E1,1.517439468E1,2.210752716E0,1.634915176E1,2.241527258E1
2.891956779E1,1.658625870E1,2.621049500E0,1.794648010E1,2.457742920E1
2.892957279E1,1.843027405E1,2.801274719E0,1.960173798E1,2.705088304E1
2.893957779E1,2.007744873E1,3.244353333E0,2.074071945E1,2.904836001E1
2.894958179E1,2.049118835E1,3.664978638E0,2.077410004E1,2.940891193E1
2.895958679E1,2.033147049E1,3.817062378E0,2.060405365E1,2.919701499E1
2.896959179E1,2.096091156E1,4.139940948E0,2.059597046E1,2.967647088E1
2.897959579E1,2.196711914E1,4.332590332E0,2.018582336E1,3.014619590E1
2.898960079E1,2.369946671E1,4.247118073E0,1.949081863E1,3.097732631E1
2.899960579E1,2.481285141E1,4.336781616E0,1.834569992E1,3.116167479E1
2.900960979E1,2.487751694E1,4.418511658E0,1.728874786E1,3.061559892E1
2.901961479E1,2.444356934E1,4.524341583E0,1.668056259E1,2.993658159E1
2.902961879E1,2.361489258E1,4.526437225E0,1.611533798E1,2.894574068E1
2.903962379E1,2.208492416E1,4.387975159E0,1.523412048E1,2.718596381E1
2.904962879E1,2.052172485E1,3.937711487E0,1.411250290E1,2.521526325E1
2.905963279E1,1.920117096E1,3.265609131E0,1.292547134E1,2.337556371E1
2.906963779E1,1.783855453E1,2.557431793E0,1.184382065E1,2.156456753E1
2.907964279E1,1.650348083E1,1.682351532E0,1.091275681E1,1.985657190E1
2.908964679E1,1.552631287E1,4.935237122E-1,9.932894440E0,1.843833910E1
2.909965179E1,1.431323547E1,-2.233355713E-1,9.070837097E0,1.694693701E1
2.910965679E1,1.293071045E1,-3.860472107E-1,8.628357239E0,1.554994707E1
2.911966079E1,1.160656403E1,-4.317022705E-1,8.438252563E0,1.435628091E1
2.912966579E1,1.053628967E1,-5.050497437E-1,8.286468201E0,1.341394910E1
2.913967079E1,9.119186554E0,-8.056246948E-1,7.478298798E0,1.182089453E1
2.914967479E1,7.456294556E0,-1.660646667E0,6.080655212E0,9.763628612E0
2.915967979E1,6.189778290E0,-2.555336151E0,4.759352875E0,8.215505944E0
2.916968479E1,5.414989471E0,-3.098855896E0,3.675157471E0,7.240980685E0
2.917968879E1,4.447850647E0,-3.707190857E0,2.636916504E0,6.362386979E0
2.918969379E1,3.339854736E0,-4.428840179E0,1.418300629E0,5.725454713E0
2.919969879E1,2.266287231E0,-4.851710815E0,6.110293579E-1,5.389667200E0
2.920970279E1,6.119274902E-1,-4.723577271E0,-5.358856201E-1,4.793100341E0
2.921970779E1,-1.426982574E0,-4.467310181E0,-2.086361389E0,5.132839698E0
2.922971279E1,-3.077151031E0,-4.327650604E0,-3.318748627E0,6.261909507E0
2.923971679E1,-4.227359161E0,-3.757785645E0,-4.712799683E0,7.362200709E0
2.924972179E1,-5.228327637E0,-3.234324188E0,-6.429130554E0,8.895503500E0
2.925972679E1,-5.822891235E0,-2.922522583E0,-7.375612335E0,9.841080119E0
2.926973079E1,-5.687572632E0,-2.417472839E0,-7.420369263E0,9.656838891E0
2.927973579E1,-5.434898071E0,-1.816173248E0,-6.481222229E0,8.651175868E0
2.928974079E1,-4.852908325E0,-1.727856903E0,-4.735552368E0,6.997261244E0
2.929974479E1,-3.378025360E0,-2.128124542E0,-2.951861572E0,4.965224682E0
2.930974979E1,-1.704655151E0,-2.181862793E0,-8.598120117E-1,2.899250098E0
2.931975479E1,-2.417472839E-1,-1.883233795E0,1.060394897E0,2.174729550E0
2.932975879E1,8.906478882E-1,-1.650467834E0,2.611619110E0,3.215253040E0
